k[h/Mpc] d^2P/dk^2(z=0.00) d^2P/dk^2(z=0.20) d^2P/dk^2(z=0.40) d^2P/dk^2(z=0.60) d^2P/dk^2(z=0.80) d^2P/dk^2(z=1.00) d^2P/dk^2(z=1.20) d^2P/dk^2(z=1.40) d^2P/dk^2(z=1.60) d^2P/dk^2(z=1.80) d^2P/dk^2(z=2.00) 
0.010354 -213449097.47705874 -204386875.8073243 -159217965.4781099 -164856059.5799146 -77158861.63853538 -80494005.68261892 -58242059.473961204 -48230455.91537959 -55653019.864080384 -44644858.26368835 -35773929.10735254 
0.010564 -92959758.64017123 -117176667.60990381 -34418464.041877575 -33253038.138740145 -98044188.92591529 -43122474.41128977 -45642978.12850708 -40212900.91497082 -25650415.08782991 -23825564.37594797 -22065786.626886938 
0.010777 -266729689.48933914 -119022168.27266024 -178637692.02269033 -139922484.57701975 -32713405.755575728 -78475347.7772553 -59040991.326707035 -49481778.66797984 -48426422.2722343 -43856299.24522881 -38620929.732313104 
0.010995 -98041448.24843507 -184841304.15793544 -85098058.07917105 -53796418.91394521 -114487182.1795769 -54416480.89120976 -50144140.35101436 -45770164.74158768 -33764491.75138899 -26471198.08138116 -24412089.750693683 
0.011217 -189361010.2762149 -47298125.68759054 -84803078.38082072 -82713278.19420566 -37884503.40626042 -57720514.92290569 -49063642.51671943 -35133316.368664145 -34057145.99057562 -32384253.336158995 -24801276.067038648 
0.011443 -183743166.46253094 -245787967.61564314 -146391553.55119932 -147325379.0821438 -116215836.11291641 -73298713.54576054 -57737035.69657914 -55245040.63829235 -47704579.69254884 -40017523.22109585 -40566143.65812526 
0.011675 -85445469.62051538 -10432304.979260849 -75324439.56356107 -20402223.359045558 -33993279.75698161 -40089991.36872252 -39923316.88648036 -32356377.92307924 -24604408.673058983 -20972027.081603378 -15538594.23420011 
0.01191 -223136695.76542124 -203390985.5828617 -122750107.90165637 -97533509.30750485 -55964847.00359893 -70918440.87810941 -53694342.40594852 -44362736.0346329 -42576928.24641585 -36832230.45874288 -31098650.46118558 
0.012151 -122355382.60634899 -101620368.3093368 -92257909.67429791 -99918771.8083446 -113278777.47074668 -52616009.01818508 -48064900.30949505 -44697470.65414475 -35792609.92762932 -30552554.2789387 -28871077.22917983 
0.012397 -161301683.89647216 -112170930.78163572 -87954707.91526474 -51471763.511325404 -14614618.01349968 -50206815.064300075 -39928571.203853585 -30231883.777140547 -27415358.292920984 -25938744.97212088 -21716215.42305888 
0.012647 -106679173.03391059 -92569840.82784449 -72213935.87221503 -90025336.78174934 -108396537.227468 -51678375.68238009 -47301713.899889186 -41638061.85323898 -35195930.12484767 -30835736.784027614 -25206283.061246842 
0.012902 -190723516.13619655 -161902970.51099864 -140779518.43983766 -80163776.82441948 -23233985.985962078 -57786234.258857384 -44967276.75295463 -39259278.41473087 -31734857.442376815 -25354263.733905707 -27984822.21239512 
0.013163 -78389510.22867882 -74531850.0041594 -54632425.69505249 -71735270.04252845 -79934160.24930604 -44632548.241108455 -42084927.21670649 -33194939.259817746 -34320148.60074934 -30339266.70502793 -19842439.509786777 
0.013429 -179988347.44027892 -106264474.93574338 -95050140.04757437 -67264175.32332914 -76016100.90128489 -49791523.0836497 -37277743.22543523 -36387245.433132686 -24658779.289756246 -24697690.92319807 -25403757.95996181 
0.0137 -95525889.74414876 -117214784.77614689 -76457137.19535033 -69661982.99759433 -13108480.994257698 -51225129.55108327 -45546780.25175523 -34705234.17832266 -33550727.99343658 -24680652.64838497 -20483707.531103216 
0.013977 -147412282.60836488 -106022373.47544605 -97625856.16889419 -54454550.07353526 -97679901.98974074 -40676827.65709325 -35278380.632034734 -32675975.726044454 -27538770.22009862 -26470167.931915745 -22937027.988374896 
0.014259 -112461675.25359719 -82561100.07716954 -64092767.04951962 -77404985.80834259 -27502836.28146845 -48349313.87466199 -38748867.351282634 -32041839.503652982 -26822169.365633406 -21413159.791914143 -21729390.131914884 
0.014547 -101556420.87013574 -94217079.38086581 -86274362.97052483 -63539222.84223519 -61754970.282521725 -42286969.722697735 -35553784.75368731 -30482480.579683345 -30316881.27180462 -27686462.710686445 -19890064.10884571 
0.014841 -137077293.1231919 -108656051.83985054 -74317064.9964406 -70304344.91869882 -48159805.36059529 -42197571.20840224 -38201465.82868002 -32745161.63965937 -21160065.645711318 -20242195.50978082 -20575118.00245367 
0.015141 -101866313.85404818 -73307664.26781811 -71495682.95712219 -33476015.600670863 -49447572.00382783 -39891761.83582842 -31294452.245888732 -27667213.29251167 -30713283.471335724 -21279600.896228597 -19166324.30542542 
0.015447 -99074511.29483894 -100363261.76670496 -68156974.92091565 -86833528.54230352 -40157737.87537261 -41047518.769761726 -36982243.40626027 -28247676.462585628 -19082501.45403804 -23385859.163201883 -17076243.534208324 
0.015759 -108264562.5762963 -61071500.44096471 -59909496.98586142 -18375850.54135893 -59510936.814793885 -37319251.22335929 -28378577.743356768 -27380710.089244764 -28070015.73254326 -19065794.04353144 -20270813.13150135 
0.016077 -100242595.2345424 -101124124.61683562 -73429729.99761398 -96442566.2354045 -36300657.767171964 -37552200.4730673 -33493179.511397596 -26847604.44600851 -20101000.307582054 -20748373.754786365 -15546413.852424668 
0.016402 -89220343.11616938 -71352805.61375117 -64713647.015956484 -11791862.50521391 -35354211.028910324 -33823824.85426329 -28980378.164414693 -26725038.956018206 -23343671.704415772 -17606193.299468596 -19344254.199770074 
0.016734 -103649882.5437538 -62289552.1394944 -60069655.1135162 -81348832.794562 -46966887.89120464 -34647655.34174039 -29987117.788212538 -23176010.051607646 -21037674.08629054 -20986348.181441035 -13521728.207576046 
0.017072 -78205520.11769022 -102171281.42746244 -64974190.83274809 -33544440.039286897 -41669137.911079004 -33861175.36842231 -25583829.359190952 -23290247.732719902 -19428180.63431372 -14858371.970490934 -16390129.113683796 
0.017416 -84294154.10661885 -32606217.259663317 -31068991.08445148 -34277467.59776049 -37644465.0683709 -30635262.226102293 -28012717.37835452 -24058144.303687073 -21551517.624561217 -19710554.353373792 -16261095.897730991 
0.017768 -98121898.6661418 -88783221.89790003 -87293980.80014981 -60275225.62961089 -41272541.80096715 -30111135.51988203 -25935653.900993276 -20729507.441813935 -15947457.262176534 -13954510.767699562 -12134307.100885287 
0.018127 -56791794.82336855 -57833874.641197845 -23314447.482108895 -37783953.804183625 -18494746.833844453 -30178188.29809344 -23114969.578665797 -21069952.22294936 -20303091.870828226 -16961654.63817006 -14327954.11632574 
0.018493 -87367059.17256624 -55468070.90081422 -64553794.562634416 -38971403.12401671 -47941418.292701565 -24704753.628642693 -23133808.802619077 -20259951.489400227 -16036111.452811366 -14447911.503150776 -14190808.539182799 
0.018867 -61866100.04627722 -67768180.06142102 -31138274.822804898 -38048728.73653724 -27054607.20505351 -29260733.079357762 -24035947.530119363 -18306133.324840277 -16198880.697149657 -14479075.655374894 -10807464.029480204 
0.019248 -71882034.99207081 -48527151.996113285 -68517950.67989945 -31097980.897949025 -29173576.328298517 -22540018.993195854 -18795621.767500505 -17712860.076238234 -15611359.222111313 -13133620.247420384 -12641956.912416948 
0.019637 -65704453.72670365 -45086128.16853411 -12645085.89123643 -42558144.231983274 -27121762.786913596 -24413865.231742837 -20345744.992865983 -17464393.327231638 -14401984.521322224 -11950035.850140125 -11227533.546242291 
0.020034 -55761694.65503282 -59391043.921986304 -64230929.50000446 -29913960.837986834 -23048469.515905418 -22674956.050894275 -19875322.0967517 -16521022.56792788 -14255538.757214196 -13278618.34865941 -10729883.614338065 
0.020438 -52577242.497218415 -34649203.1930035 -20946113.04040275 -24476704.479765303 -36590380.612093166 -19731416.828971088 -16598173.282326072 -13655530.370185113 -13406951.695785908 -10671273.48395833 -8339066.418306963 
0.020851 -71002103.81805904 -49309770.56473486 -41759473.64109987 -37154595.82476758 -4563682.817720972 -21616988.14683732 -17222172.835527435 -15114756.587948713 -11052693.570539651 -11425604.97512512 -11269598.867540544 
0.021272 -25223998.5051292 -42937236.52973049 -31048676.589713685 -21813460.236153837 -44711439.89166675 -16906071.009577017 -15031519.950544639 -13144963.55238293 -12122163.690940984 -9049726.935427174 -7283614.85625656 
0.021702 -59412336.45605115 -29269208.310979042 -33385911.546369173 -20648015.40581403 -4085235.830627897 -16144177.469286118 -13946398.236688912 -11622313.533393966 -10205646.925650055 -8551507.095130097 -8318370.7239672 
0.022141 -48369798.81073335 -43417738.22050141 -22618785.770407654 -31557004.13025406 -20905384.46138266 -17428464.66326291 -14889690.984593809 -11689798.57405356 -9430899.574865343 -9468150.738870438 -8305428.434205857 
0.022588 -22144901.441713594 -28285996.516945086 -29741537.620754972 -17762917.923150633 -24405424.288585734 -14621347.674825665 -10858360.891835393 -11858102.199803889 -10418412.290861597 -8570917.274804333 -6534705.060575806 
0.023044 -52921258.252567515 -23770715.4006477 -25225713.783747222 -17814957.63351954 -11825081.38953218 -11959698.776262805 -12019388.07568858 -7187903.700879921 -7280368.363521994 -5981858.527919323 -6084181.479233236 
0.02351 -17222184.75831467 -36645567.70105697 -18799539.653428216 -17916478.703110788 -17789660.602766536 -13088843.489233388 -9203264.101690296 -10268756.574355695 -7142938.888124835 -6369689.2759398 -5218551.785889463 
0.023985 -45108747.120971695 -16266078.777159162 -20662346.489393145 -17164946.33528959 -6195705.591920559 -10913017.032081285 -10727556.84064316 -7941777.375548654 -7926727.840438566 -7316700.716037412 -6264660.161683985 
0.024469 -11725125.922894822 -22950278.734867714 -12959450.378406126 -14205094.065066261 -15793242.476345493 -9186444.267756023 -6751800.752846522 -5939643.8231961075 -5119876.436868329 -3621121.6174263675 -3711014.101517206 
0.024964 -33063827.53539647 -15750773.161950357 -20362355.379358724 -8837292.046408176 -10275503.40948287 -8533646.117000237 -8160863.1286550565 -7418914.452696313 -5333581.96433138 -5680983.631002576 -4461870.55215108 
0.025468 -19317989.789783467 -24532485.006637227 -7473981.90571656 -16293654.423520187 -8860599.158472797 -8168196.150726784 -5895836.736722546 -4695943.17638811 -5565149.592617428 -3899136.136609642 -3962596.042556403 
0.025982 -10469055.378206111 -4807542.666165423 -15946424.299166825 -5379251.407045827 -6988633.847555381 -5743646.017301642 -5386173.788326017 -4422944.648807171 -2492990.0364432973 -2866694.9935180563 -1927197.290057582 
0.026507 -19566664.288192317 -15228578.897556702 -6009735.343382459 -9173468.844816212 -5837067.51820848 -4683432.708661694 -4147225.011269473 -3561063.8742150166 -3704052.076301368 -2996261.8817992182 -2963931.1659982745 
0.027043 -8231074.133107519 -10623217.761245117 -11506678.57936536 -2012429.213771393 -5481927.925139542 -4919701.43651957 -3470373.522955226 -3587840.0656624595 -2847532.9734278177 -2387639.100869996 -2059471.5657595024 
0.027589 -8548088.79983468 -2349491.5791518283 -3166805.2726698807 -9453208.32739356 -4414726.674706025 -3059359.414408464 -3036716.2056995626 -1727217.0732378943 -2200415.4354889253 -1683993.2406310404 -1469352.3968774904 
0.028146 -5256152.902068631 -9042426.274271462 -1964161.8594594619 379333.9996231005 -929849.2889328894 -1181712.6763458499 -1190289.9783139583 -1500973.8038829854 -458817.356707704 -386972.4456346424 -340297.70603151224 
0.028715 -5697739.355600038 192080.30914523028 -7126026.861302026 -5289894.536983083 -2728239.0224427073 -2136573.221416757 -1259734.1795286376 -982598.3718583201 -1383447.4326266234 -1900501.992211419 -1383709.094167773 
0.029295 3563489.2371325423 649533.6472254873 7184056.48724096 3377798.8627404002 1117312.3927565343 559270.027353289 218790.3440278203 155913.96641734365 564983.865736348 1292399.4559614433 283614.59067077446 
0.029887 -5339354.536961285 -2641918.8592530377 -3044468.531803872 -2524227.171641911 -971753.7554235711 -251019.77660385033 -753758.1711698717 -492951.715884392 -480187.88144968636 -870209.4573123057 -3439.684567128403 
0.03049 12173009.530794023 3060288.5002831467 331010.1309290207 7469097.656772752 3016644.035890035 2121063.6034258525 2351840.0841323887 2037678.7399836348 1421026.5423015303 1082041.0140549897 1318419.6313990331 
0.031106 -182827.02618519816 13130335.664028872 7963526.168944463 -1785559.9319031206 2815469.4825102747 2625779.3256090065 2461522.189219367 1737282.0663505734 1826330.3719891333 1960677.5371573337 714221.8279253028 
0.031735 13790547.967260133 -3374347.5225738487 4389973.504397848 8345712.440938312 3409189.9079408147 2193693.5294117937 1342664.785498815 1393214.078543764 965126.5232090461 789889.5656932225 1447805.4956583884 
0.032376 5476870.007505543 13951715.178423297 4088429.95628647 1996500.5594881068 4248611.533344492 4192492.8457958573 4032284.782766768 3395799.1812707703 3177652.695423028 2526018.471421987 1889659.5299564218 
0.03303 14318579.372026993 8565863.114021612 11763940.486735787 7881515.132431209 5114073.951589903 4050321.1696366193 3032811.0927407285 2696116.8661594233 1996867.7871596864 1989609.9779152903 1588915.2383262992 
0.033697 11553348.317251971 9409311.724348582 6763278.975888392 6940788.901046152 6142547.011126179 5379453.107867375 4527002.965481475 3838987.608243116 3605655.8776689377 3021608.299572503 3088080.305399718 
0.034378 15826938.1886392 13112917.00841426 6878127.874267789 7231403.248087411 6113413.58758898 4979882.036966351 4245974.6157387225 3226181.7045407337 2869888.0338189164 2527925.5156592145 1778550.536387831 
0.035072 16169386.837280292 14283501.120370397 17237547.19920446 10054858.79425832 7991262.519590013 6278548.245599931 5552352.986642058 5455555.378185899 4218852.202721764 3816468.5927783004 3548658.9676712486 
0.035781 16552891.618223712 10678311.770195063 4384852.116415415 7926568.945813003 6906503.519996057 6241454.109885952 4983813.434944558 3714783.4836636167 3449232.7459562724 2848238.476796154 2577804.3724977486 
0.036504 15191019.551179098 14780652.228944382 14003174.033981068 8644099.135924637 6670499.596444634 5612877.137128616 4750196.1349204965 4176692.4689171156 3744227.6949462947 3150525.658424002 2671209.5956698367 
0.037241 14756115.29340168 9097224.063035872 7870523.692680148 7280948.598491141 6306069.849757333 4974791.941072907 4543366.849875067 3790202.794620992 3218756.0702994857 2981150.414680463 2329691.7373128035 
0.037993 17213951.994841114 16243411.188516343 11282033.02847148 9515775.919831695 7771338.419570224 6861608.661926382 5420623.758419092 4729933.552651997 3786038.4606960537 3235787.908076498 3518437.834592504 
0.038761 16973636.96945324 13370155.200044 13432162.330939688 10676857.25036043 9013275.26162087 6818707.28114753 5889205.7140913345 5183432.137200459 4890766.572122572 4206452.056682888 3054562.207169468 
0.039544 25205236.956006866 19177977.034609586 14623806.231152577 11181485.77617562 8932015.886467583 8212091.183587141 6893114.4591525085 5637755.295493596 4527110.822278956 4004701.968394811 3844912.775981264 
0.040343 18470406.446746092 15741421.12506122 12278484.12279777 11127414.798179988 9497858.991102595 7339456.00671375 6276325.7940092925 5433407.943825803 5090181.787383619 4163737.9041152922 3525884.7938255714 
0.041158 20173766.371630363 17547803.3546014 13731262.079779318 10618494.371327264 8720980.316359887 7618680.223093753 6343771.568835165 5688795.5985086495 4304504.365182243 4130053.2350917314 3649798.2565143197 
0.041989 21965465.070407927 16803934.380089108 14576590.26602247 12406838.33988375 9829192.058376199 8284108.819439344 7116209.335578948 5611203.826700578 5211077.874615908 4440865.224845884 3986059.318907339 
0.042838 20167928.64172211 16600565.763211204 12947728.037614308 10036915.45949737 8903182.066026954 7298053.38706366 6012911.358191645 5217708.591908072 4598172.997447912 3751243.095165238 3076275.731689452 
0.043703 20868388.181939904 16024435.638874093 13403468.732744617 11581352.49152745 9061822.094696065 7426250.461091234 6421100.953485794 5922804.604732163 4808489.421157875 4443816.735928267 4116665.607090739 
0.044586 17650521.658688135 16765848.880077818 12596621.746283203 9810551.660927184 8380245.0600336995 7117297.108743821 6026079.0788982315 4499668.210758145 4069366.628581525 3522699.6932450924 2883208.204316786 
0.045486 20600947.52662982 14463304.00934694 12351198.487725012 10358077.62185235 8379345.304075774 7107561.321354008 5833756.539695546 5474096.889235735 4695283.223449019 3884491.8563929223 3604335.237152026 
0.046405 16654394.945399057 13305710.19052543 11600465.23969957 9224481.433274293 7859526.795774567 6428291.2614174 5406797.233986167 4499366.175219704 3782300.111340834 3560746.9459628346 2960329.134074152 
0.047343 15622629.004460631 14911763.7404994 10431833.040243557 8894782.765998365 6956461.037338685 5946633.08565681 5216052.717226813 4200821.0273290975 3834618.813213743 3141327.6309437044 2915507.409324578 
0.048299 16130749.887353893 10250881.033562033 10153581.848071154 7914355.928751071 7016400.170720982 5722581.693195664 4686795.681531237 4338030.078342944 3464869.7803195813 2934035.463058842 2399429.577879787 
0.049275 12549038.255091256 12093272.3167557 8765256.833711445 7495188.2504155105 5864739.643578239 4828800.123029639 4205547.947436215 3386586.8977393955 2985431.262482456 3019965.269656989 2756488.7322341413 
0.05027 13544325.52610545 10455894.986224722 8422477.103049424 6652554.867773841 5620026.1938228 4957718.056027944 3996943.270731902 3420780.560481237 3151784.5726904306 2198143.1023388132 1952594.8928228698 
0.051286 10818096.03913428 8366278.771277835 7239265.434721819 6163883.295863603 4916277.888898684 3867599.323781926 3383068.9822395304 3024578.3933365685 2424268.4285137984 2511011.7359446706 1977469.2868779246 
0.052322 9492943.205862936 8188286.02878366 6446477.851232577 4901996.02840471 4425847.32406966 3775792.856832637 3201846.6929397876 2552544.1670931284 2176991.0435817367 1593323.969964297 1753415.8258085847 
0.053379 9206776.588514294 7124583.965428853 5645686.164663837 5061933.760909042 3634672.4593028403 3103924.4240446854 2560663.465372904 2420900.054710014 2156123.6835779618 2172760.2167632403 1582720.6152486005 
0.054457 8316856.565142097 6166846.370995004 5314386.664579286 3899265.422255638 3680200.1277541397 3041639.7475223057 2654980.8994165347 1991984.202834893 1719878.3309656975 1176553.237630117 1356461.361412523 
0.055557 4795853.6985498015 5200333.207391267 3963663.0122180586 3622501.2431121306 2822431.5199308405 2137075.8101479993 1731421.4955540567 1721044.9524853397 1438904.9880690204 1570457.9800290125 1021350.8537731775 
0.05668 8012508.588003942 5502952.5584442215 4475098.921614703 3378980.568131049 2860232.1536501045 2636455.113586004 2258810.429848799 1737408.4075220134 1572548.1031951713 1106427.8738440685 1268988.3783689335 
0.057825 9755939.320613798 8804245.661712835 7360735.944553539 6215300.813515117 4982193.638570163 4145830.8362198374 3393252.018824198 2983877.569457577 2478378.723821596 2392598.123574236 1946463.753861574 
0.058993 6428958.151464674 4414152.427249839 3389455.199724029 2563636.691272518 2303413.707218287 1775980.2347545968 1719389.6205346726 1483068.7618588728 1392789.0611362867 912295.7298369923 864756.4455405785 
0.060184 -2057959.1172948796 -1338987.6700147928 -1055519.4303436186 -614746.8125315008 -743052.788532504 -391684.95047120564 -527130.342551597 -576890.6501390731 -579637.3111862193 -219224.47866832488 -307900.62609932787 
0.0614 -2711542.565891202 -2138550.991111698 -1602652.9122326537 -1501006.486553991 -1025395.5526358855 -1128484.1925915428 -812471.1994583036 -514842.6078842529 -444164.0942517266 -523759.5352627428 -415734.3915623846 
0.062641 671651.1588957468 -162817.19156941594 -388753.9616975964 -247240.4907448877 -326936.8423489756 72739.72769247669 -136286.14151778843 -220309.83581757123 -134807.47921210225 -127610.43601671269 38382.42566818279 
0.063906 -590180.4737255292 130824.96329644145 368538.0410823307 306661.7066842194 280012.3123228263 -103537.2007553602 173212.96133353544 96003.53223723678 46230.834897914996 151695.71917517265 -123101.35811825938 
0.065197 -1622331.7683305067 -1404048.4526033383 -1298365.4926648776 -1091273.7170282935 -870947.0871359999 -572529.6181133148 -659905.8064867886 -422390.65199854155 -363440.3017564362 -401071.6884560898 -116766.19758150839 
0.066514 -3022881.320528256 -2124473.9948880463 -1652807.651993931 -1279719.369010586 -1053868.1457844933 -910431.6753549852 -770819.6055089844 -739792.9047227087 -629731.8421471616 -565586.3973665134 -642208.9517455044 
0.067858 -2449894.552733252 -2312532.988277784 -1959415.1733087283 -1625539.0407745265 -1432082.5734055224 -1096243.0586912194 -861300.9262722731 -724333.3776997185 -623204.0833103642 -502872.6088952783 -418280.56473239366 
0.069229 -3367451.1587769897 -2707361.9116537557 -2060224.5999033595 -1851585.6831379496 -1292309.7754754035 -1317344.402344351 -1085081.5185240607 -874910.8358653939 -823296.006171745 -725769.8182978826 -610193.4297577484 
0.070627 -3365519.9756182684 -2614494.3183636735 -2238716.943932575 -1604389.3166926266 -1630200.2982470517 -1111358.4108536195 -1036534.2731102684 -958146.7091295979 -733777.1311212687 -637559.7311074382 -517337.41771693365 
0.072054 -3227541.52451352 -2817777.948901643 -2261845.269136755 -1914952.2632494345 -1373871.1538000416 -1282286.4644872444 -992957.614081419 -856274.9281027422 -737586.6761274926 -672426.6676188093 -658872.5001328682 
0.07351 -3450394.7335524466 -2582839.249656606 -2066786.1183950463 -1746049.2709091895 -1519770.185932074 -1243785.1754068953 -1131668.578766314 -852304.2663829839 -830000.5283234175 -672618.8705294116 -559905.9472266821 
0.074994 -2521498.44935851 -2153790.4851198066 -1773242.815682291 -1424905.7296354529 -1149555.956813215 -949741.167532679 -671885.1153523052 -775958.0810722059 -566869.0166213905 -489437.4472560489 -399199.08898702124 
0.076509 -2137531.2204262256 -1747964.9271655136 -1401375.9164703742 -1127004.544944274 -944118.9231891544 -787963.37900032 -856009.933508351 -484925.90322960215 -464372.8314848553 -501265.49059894506 -479577.25453897216 
0.078055 -1636566.9027677514 -1255384.479041334 -1033083.6193909594 -861095.2467471017 -700210.5428687292 -620101.500516941 -301969.9611371926 -446414.5778770374 -416214.16993595747 -198364.26480611172 -163398.63963373704 
0.079632 -608909.8797872487 -590601.5295871482 -440207.85522849776 -366186.90809823107 -336247.3926504713 -205651.21260824046 -372897.8091105008 -219050.90286799349 -60748.72813911674 -265848.05999568594 -228500.00318632976 
0.081241 -100108.72456703613 24588.276267526293 -17182.281285282566 -21541.35171546993 1716.6819678028457 -54635.694666653646 82209.81293699984 10137.429972609067 -147288.6514991225 98722.5523113111 93194.97312934694 
0.082882 903417.9390275672 706577.326542134 560474.1323286338 490484.31609572866 428410.260489126 363354.43947774445 229568.35594824707 291361.2075247366 338740.1205483103 124283.40858491484 53198.19739981265 
0.084556 1698296.5880729505 1303498.2841446267 1074479.7356352308 873320.7069055961 692415.2780189862 615451.8241733498 579427.396527866 321186.6301765991 307041.6856493548 360988.242858497 372379.02974093 
0.086264 2317773.8374491516 1993860.0481055384 1578750.6339500817 1333787.2717614642 1083421.4087733459 855596.3460568243 704277.7725607301 749595.3201858146 559647.1486248464 436036.61925256636 398920.0584148598 
0.088007 3150812.041436359 2409916.8932659426 2062757.8742799207 1556040.6317938531 1334161.7738520023 1135662.8848467567 957517.1181290225 747020.461535735 721446.1286933059 640849.9664966386 513606.43913617404 
0.089785 3550654.8401013017 3014300.2481993353 2330379.2100017276 2052158.263734479 1677061.1780383228 1389259.6481030625 1098293.302743104 1050634.1163212082 782464.9389505459 735786.1537046109 648817.9076943742 
0.091598 4298566.539607263 3395601.9261391084 2842707.2257421506 2243410.8390321713 1803157.0099021897 1549685.0248545099 1432521.3908409053 1038665.1597902733 1054550.2249225974 859281.2442586013 737128.397077248 
0.093449 4616712.476823279 3821177.0080759153 3004903.9162716996 2443721.4559730142 2119072.345674151 1682019.7691613592 1380613.178387405 1334923.0565289378 1025563.0449403949 864900.296097729 859536.9399225136 
0.095337 4962582.784886854 3926343.9835707387 3265138.082618924 2746491.6122948998 2192018.226915292 1892811.388659937 1552166.4322590479 1247551.2079989645 1144524.9327025842 1056766.7717403646 830928.890720498 
0.097263 5123997.563614755 4221302.197887361 3430815.9976720395 2713559.870606283 2260154.687309089 1874201.8986192367 1630084.4050383063 1403993.3863899452 1194834.1214184386 993277.6385065593 895415.4421604642 
0.099227 5105182.322562369 4086622.075572529 3275987.787317099 2716943.304639451 2259136.6399793257 1885486.7272303759 1561614.3599789192 1363275.187539326 1114035.855167687 1021291.1359567541 907787.018913715 
0.10123 5389948.558108098 4392556.597937604 3578597.216231673 2942098.619071374 2398505.9598281896 2025835.14992081 1708081.624347338 1395334.1107090418 1321057.612016689 1109670.881033268 940227.0755622936 
0.10328 4284179.2936319625 3485319.7748899795 2842423.276370874 2309639.407340051 1899697.3733920988 1572843.4084306618 1362899.9755895485 1223631.613592622 965310.1082854647 847542.8458506229 761823.9819256985 
0.10536 4780840.158594208 3855015.062351213 3086980.3395115235 2509781.0668051825 2137937.2932996848 1750705.630637016 1454609.646616365 1190875.4100176701 1052588.2375648858 933705.1969569024 831712.6024138029 
0.10749 3639386.2623778908 2941330.995532803 2438741.027029015 2023508.133087418 1597191.872706945 1378187.777844257 1154618.5406048342 1055826.4762001259 886398.7809484155 746399.5299257779 640202.7898746368 
0.10966 3443529.9517865404 2818258.517235086 2275019.829004962 1810820.5730658162 1525168.9021630047 1266917.53556798 1112577.6088967274 852504.0412361398 777948.2240659378 689751.5190709189 608878.9218673111 
0.11188 2574613.6750780544 2057930.358517697 1633343.064934892 1407142.9837299592 1184110.505466939 958073.1884380814 744061.0125377204 740977.2893979945 593859.1778357502 505417.97284033557 445687.50122843636 
0.11414 1900529.2838051352 1557587.5845919973 1321376.8940520396 999912.8639610888 782595.6456265327 712196.9415301059 643388.8472663898 459188.2747172005 445781.3392052716 393478.69068823446 337944.4346235185 
0.11644 1563372.387643998 1260842.8875444352 968554.7202527456 877593.9484755757 761007.0901514605 558644.3864151957 481692.0267183505 446259.8462855651 348884.01949709316 303616.4491791928 275271.6121551239 
0.1188 605121.0473032973 496618.5343608032 438500.4858095913 288532.3655683893 200092.87048676907 244448.90153670084 154517.19296288196 151715.55445230135 136221.45543708326 122217.36563076834 100550.65416763032 
0.1212 165477.67581435433 107694.47711149826 101281.69408610246 95275.13786583772 117579.16152811 39987.97048348264 78672.21226272068 61067.70041238642 62913.29120969495 37622.85090925724 33502.04301331974 
0.12365 -556549.5583303677 -423486.2524973577 -384896.6791385583 -303754.09594843246 -253363.57387543752 -208275.49514065415 -162966.46714740506 -165491.27204950497 -155954.43957866554 -119990.86410116566 -101609.97896192028 
0.12614 -894415.3592605933 -725259.1645855746 -576220.1031151486 -456994.0279160443 -407129.5174703322 -307848.410743004 -306471.98180978274 -239238.14789264594 -188600.2251081081 -168089.28640161493 -150859.7726673112 
0.12869 -1303890.168933668 -1063035.1352917072 -858297.8214013795 -703998.6039853971 -567885.571836578 -489641.8765553672 -369233.61914051895 -345717.5833563208 -308176.05698736454 -266619.8491401585 -231498.74863927427 
0.13129 -1454763.370599225 -1184290.496577462 -958106.2130753242 -809169.8456596578 -654166.782558313 -555064.7833670763 -500872.30665040633 -376297.2620277887 -339911.56390563893 -296147.78985525423 -259697.83081392903 
0.13394 -1316496.7257804617 -1055360.1123562446 -864269.1810641282 -692235.2068321195 -567472.7925034488 -473335.3600072348 -388856.8021518404 -381388.9306536964 -289477.8883456623 -253742.64947362134 -225269.97544355984 
0.13665 -1114746.1464391565 -923456.2706258636 -744427.8338374879 -591130.9516636733 -531772.7516314379 -415609.2659243881 -349273.12041598046 -270026.02489276463 -270431.4024303061 -230423.36385771536 -200809.8828722825 
0.13941 -609718.7501759287 -467874.3824063083 -378098.1764184583 -345782.1026610477 -242021.2108576535 -216804.220732672 -193282.87451551648 -170782.53214828775 -129939.06925430268 -117309.25112440728 -101890.99041080449 
0.14223 -265208.00085260364 -221555.7484990938 -181272.13956517653 -119676.38404007461 -112743.61216726385 -111365.02575410897 -93873.48922121343 -74480.39201784146 -66943.51534401048 -56030.322374736716 -49095.21430168985 
0.1451 273129.6549297007 195987.27284618784 178971.9000831071 121769.11934233118 111923.12051076067 93044.70435872018 114490.40975515565 76962.76188828178 63360.490911031935 54896.93907273375 47300.933569219116 
0.14803 611314.6553101463 539126.821679213 380983.69246804394 361312.09382557066 263218.9928433032 251620.746204362 166629.2784580792 163074.70854303872 144767.92283339068 124555.85319711243 109213.4582367841 
0.15102 941244.8281682647 719288.2973782342 650282.4987618695 475238.0506969715 415210.46999540046 332583.7500122231 301745.086372543 247504.5009959506 211995.39290062193 186027.36565405477 164205.85334941407 
