k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.20) dP/dk(z=0.40) dP/dk(z=0.60) dP/dk(z=0.80) dP/dk(z=1.00) dP/dk(z=1.20) dP/dk(z=1.40) dP/dk(z=1.60) dP/dk(z=1.80) dP/dk(z=2.00) 
0.0018423383525243578 3231858.7100835037 2603073.891247744 2108881.17853229 1725879.6358418632 1427829.5013390384 1194512.4215174797 1010157.4295465853 862607.8962041797 742654.8083965557 644160.6625598557 564866.5645608322 
0.0019825804546796575 3068228.217530258 2508045.107421314 2041108.2937142532 1666353.235679923 1372494.2702614553 1143048.763427801 963139.7256221398 821287.9872419991 708918.0456903083 618830.350003585 542640.4598616629 
0.0021346324180690876 3015625.9813619703 2454541.3976832414 1995006.2557644616 1629867.2772145967 1344190.264720304 1120971.7587212562 945552.0039964111 806636.694082831 695755.4329388374 606227.9450272131 531599.1171884052 
0.0022984942426926484 2951399.1807878623 2405154.4175180434 1955706.9071794515 1597427.3361611238 1316946.2769451197 1097885.580989376 925834.3029225843 789738.1102817322 681325.6947839084 593954.9901599877 520821.28726468195 
0.0024741659285503394 2898840.1947497167 2361633.3292393168 1920084.3520770185 1568464.3806684427 1293233.0026417696 1078222.2297507366 909322.5080960128 775682.238454822 669172.786259923 583297.9993550798 511503.8459690631 
0.0026631237082964275 2805367.8679248802 2285755.3673459436 1858525.6616841392 1518224.044399055 1251783.6793808625 1043632.9404654289 880139.176094617 750794.6805282639 647726.4008210457 564636.0523383359 495144.5447415965 
0.002868320047239445 2732711.6316502346 2226573.0894549433 1810372.9456131128 1478883.4274204548 1219405.2039683033 1016695.8967501951 857459.1553026639 731464.5225291059 631049.1970783736 550085.1268944487 482374.47289567743 
0.003086802480070859 2670499.351917497 2175862.7553468067 1769212.2857346428 1445299.6985767668 1191748.1905410918 993653.7391127425 838027.7561150197 714887.5303723334 616755.0966906667 537644.1089022086 471486.74399651616 
0.003322999704753469 2564085.7287632907 2089289.9526392824 1698905.667112686 1387914.0587205878 1144405.700446715 954164.0122906223 804729.5359382736 686498.85191622 592276.5083671755 516308.6759457177 452775.09028285276 
0.003578387953941541 2480032.871506598 2020843.9138054606 1643216.0397718833 1342455.5107112231 1106989.7353619281 922996.7598409158 778457.9207012404 664096.2785241923 572957.1046754767 499477.0470322237 438024.5763803164 
0.003851490994980809 2394155.55792672 1951023.111181032 1586535.731753728 1296183.8305185314 1068864.8174896687 891242.9355024297 751700.9857096144 641284.9774093784 553284.354332835 482330.5265989603 422988.7126261653 
0.004146737525834071 2289245.2240179586 1865581.8927981765 1517159.9294126611 1239515.6423445044 1022130.4657050528 852307.7729054305 718880.5476277723 613292.0664792904 529137.0419687703 461286.9598498674 404542.6059110597 
0.004464127546501329 2186612.4088988686 1781989.2459644056 1449218.369241584 1184087.92200033 976477.8880295767 814250.3561806446 686794.7843313401 585938.3988330897 505556.29038332705 440746.58596611524 386543.1118782959 
0.0048066135222911135 2084665.1762691592 1699037.7278111377 1381847.569371763 1129050.300542269 931146.2903547903 776532.6925978978 655027.3615688679 558852.8720888998 482189.66187454795 420374.57596780953 368674.5791170583 
0.005174195453203425 1977641.1357346051 1611907.9595905603 1311083.3281209609 1071349.4112206306 883600.4970624605 736850.7069128428 621547.2605899242 530303.6828730426 457578.9682689599 398939.08088466455 349892.7015995288 
0.005569825804546796 1864427.1829680263 1519817.4873259375 1236240.984014527 1010278.7574352945 833281.2848097861 694935.8091450597 586227.0420400908 500192.31820246077 431610.1696400179 376302.62001047586 330039.3203100823 
0.005996457041629761 1747070.4792785314 1424289.0826895738 1158651.1335478693 946893.7202670826 781046.6755091234 651448.6559684407 549586.3925178412 468948.09594501054 404659.1781076871 352813.420080082 309445.94103759644 
0.0064555653971065845 1626843.6662969529 1326363.4133329333 1079099.0112559274 881972.4055184394 727539.0198288558 606808.8496559074 511934.84745866567 436844.3477528832 376981.11079669 328699.81406521617 288310.0117996554 
0.0069501033362857996 1504206.4491378441 1226578.5898618074 997992.4198439198 815771.6594547627 673005.8272940111 561381.9919296255 473631.2249728291 404160.0623561456 348773.6551878408 304108.69462063885 266747.6133823622 
0.007483023324475937 1379628.7709638337 1125118.44163903 915603.6620062713 748493.0233068999 617538.1297778434 515151.88329324924 434655.4532111454 370921.2472314697 320105.4320094259 279124.88973728457 244844.5504402117 
0.008055801594331266 1252610.6921182242 1021735.2442067206 831594.4740634938 679852.8875908303 560966.0548587486 468012.7368749158 394924.5654649034 337045.75348840904 290887.1841169992 253651.61093148869 222498.30617168528 
0.008672866843814585 1123176.0245045675 916338.6440580355 745951.7768657507 609945.5543121008 503337.64717858995 419981.1481689552 354428.07215917995 302506.9260908025 261092.66458787638 227679.23804476333 199721.00032199902 
0.009337171538234426 992182.6280958371 809699.5018709793 659332.1607697475 539264.845572958 445086.4838336017 371411.804808885 313460.6698630916 267558.63949201704 230948.73519389663 201417.17813776445 176708.94156777638 
0.01005166814289932 860309.2982194672 702408.9239228042 572067.0072976239 468025.32121453265 386409.85196122096 322509.8893748946 272231.23560896306 232398.10146544466 200621.58270149535 174983.23414570998 153528.87108519074 
0.01082078535577207 727199.1506264298 593963.2782310409 484023.5165278591 396117.34320774325 327114.9255383096 273096.4630047876 230579.47366681125 196881.0720495049 169986.36534618336 148276.9990369784 130105.0342496565 
0.011648951874815471 593496.1192736889 485130.0187410469 395573.3922414327 323885.3369865922 267572.23099331977 223458.56604758737 188713.39348400722 161162.37774574076 139171.18377624202 121422.55041697607 106566.5347468229 
0.01254207263064659 463489.5579996004 379239.39719847625 309496.4110276118 253620.35677622224 209673.50667286385 175209.93368216124 148043.58541271894 126483.89523307186 109257.7874470404 95339.85459945753 83682.05738376739 
0.013501623855919692 336342.0237201863 275688.5077859615 225373.8199340604 184938.09453742235 153055.08040192717 128008.38168276266 108243.56858281561 92543.18378084616 79986.83441914791 69832.49363259405 61320.94507061881 
0.014534986713906113 207316.9318299372 170571.16484111207 139862.42424070087 115042.7124188654 95391.26969069944 79905.35326811424 67646.47891501777 57884.65517574724 50065.778192567115 43738.1368119456 38431.245597857356 
0.01564806613522291 86340.12685381199 71960.31925574766 59647.71534631065 49480.019254328945 41316.50059744831 34811.764703691755 29602.732329130147 25415.45117720787 22039.056273189228 19294.912018941348 16986.55059432886 
0.016846767050487158 -23901.690275462115 -17829.53876428542 -13337.884468186026 -10107.423666751944 -7783.544099046742 -6105.361814221127 -4887.902835204675 -3989.853697232108 -3312.428507284707 -2787.0128940403238 -2361.262029534082 
0.018136994390315915 -131700.36506151012 -105745.12770778287 -84848.69894372861 -68558.4950732546 -56029.90049582862 -46370.27929506237 -38865.750797460845 -32985.2501283353 -28338.707216497187 -24619.754972930466 -21526.173856778263 
0.019524653085326246 -229286.71031224885 -185388.40443829173 -149761.22713666057 -121645.08299461915 -99839.0415577046 -82948.77779038194 -69753.9907366896 -59361.06137186663 -51112.6487293361 -44486.839439769545 -38960.35790229001 
0.021020076764098023 -310969.8990087183 -252070.20837321342 -204030.30228526433 -166048.2946965373 -136492.23877943715 -113508.54205271459 -95533.89380982264 -81365.20728520838 -70106.40331003284 -61048.20163740791 -53484.27380912777 
0.022629170357248304 -388243.9379012295 -315244.43339620344 -255536.91828318482 -208238.80594458454 -171364.02671264278 -142641.4070589639 -120144.32479683503 -102388.8094087127 -88267.05349010334 -76898.68524742688 -67401.0812825802 
0.024362267493356952 -447623.5227673963 -363847.550675661 -295245.62989843683 -240785.56075502426 -198271.01000431727 -165139.94055456406 -139160.64870255906 -118635.54042878683 -102299.17152069848 -89142.27324296051 -78147.2529935943 
0.026228225568349573 -481721.9010071303 -391872.5433673351 -318169.17218249576 -259612.0176903968 -213850.215490884 -178154.33976201178 -150159.92584719168 -128040.22560500717 -110428.89606226725 -96238.09055091639 -84374.79812681614 
0.028235901978151758 -500059.4008937022 -407074.18505637074 -330694.9246639343 -269943.92973190657 -222456.88662236315 -185398.33440813486 -156309.37824586412 -133308.01563596312 -114987.48832101123 -100223.77425361887 -87880.72763957112 
0.030398582816651903 -499474.5722643612 -406828.53755066346 -330688.20083953784 -270064.97213598277 -222632.85325067572 -185593.00834809616 -156506.7594881117 -133499.82261146195 -115169.20242481618 -100393.27572220183 -88037.5771132643 
0.032725125479775616 -482098.9025672296 -392919.1563975044 -319541.6283043612 -261065.7582524225 -215275.114326091 -179499.1262096574 -151396.74257479276 -129162.05988145774 -111441.77070985019 -97153.81387968812 -85203.76112571944 
0.03523176852671981 -450540.1460779935 -367425.5195601974 -298959.14434134716 -244343.26787104533 -201557.69066697068 -168115.46719338375 -141827.11723962042 -121015.573727203 -104424.50404778062 -91046.3388031419 -79856.76872884383 
0.037928845586064366 -408497.20926886064 -333342.31212611485 -271367.562605295 -221886.74227430677 -183087.14886913082 -152742.56306261627 -128882.12077451531 -109987.96172053381 -94921.30556143454 -82768.85392276896 -72602.38220491413 
0.040832595217006204 -352629.4384220932 -287916.2801381583 -234482.50454274743 -191791.42749962615 -158295.64246617357 -132082.99603283755 -111467.33981963254 -95139.8560077441 -82116.74424654509 -71609.4133306377 -62817.34593671505 
0.04395925597874225 -289174.27385010663 -236181.5975425343 -192403.7725290566 -157402.98891654672 -129937.32436070172 -108441.38287579942 -91525.61111309697 -78122.23070407998 -67429.56039412548 -58803.0928247174 -51585.3143245834 
0.047325066430469444 -229424.73129937245 -187381.53674544106 -152627.4305093981 -124853.72457547029 -103042.5970899339 -85966.03547663818 -72544.55292932199 -61920.88379049735 -53448.273147055384 -46610.58858106619 -40887.88494466003 
0.05094921759669324 -181617.4499113434 -148345.63899078176 -120837.97085879982 -98832.11580080037 -81622.28694636343 -68176.54364793327 -57554.75095684954 -49111.94052782526 -42372.78760522484 -36944.71545928858 -32409.015432042983 
0.05484942426926483 -147756.64746245352 -120412.21665140268 -97867.81994241854 -79957.0797270012 -65727.34456908627 -54529.8809429181 -45904.00902559674 -39190.79910041441 -33861.83262804756 -29535.34620078667 -25896.354828056683 
0.059049306170652495 -130429.20741155127 -105488.79507476033 -85067.7160673392 -69233.59667135947 -55993.043365244695 -45335.26215103211 -37780.74907314285 -32337.86076188371 -28105.809169453714 -24557.298666689705 -21495.650526760888 
0.06063478004133451 -128240.56991312203 -103394.86155590884 -83130.96703460364 -67546.52853890686 -54333.29371790365 -43637.2577329419 -36241.163095666605 -31046.964781413793 -27038.29895854293 -23639.610389225654 -20682.242815303947 
0.06222025391201653 -127695.04352308894 -102738.71825653357 -82431.19443894667 -66890.75093380362 -53661.41052466796 -42928.97569928904 -35595.32995558778 -30509.772262220617 -26598.577223967528 -23262.223158155022 -20346.023364060355 
0.0638042515500443 -128442.09089555524 -103243.53601912696 -82770.82427024917 -67111.3805694007 -53833.18645246445 -43085.828989521426 -35736.40625837814 -30634.23465331988 -26707.78747288669 -23358.510005311393 -20431.301866751324 
0.06538972542072631 -130090.17730355129 -104595.01198119202 -83869.79333385846 -67992.9955081257 -54682.41494941166 -43957.90919294406 -36531.446236903306 -31305.960401511777 -27268.792576996348 -23846.012802684992 -20868.00828997004 
0.06697519929140833 -132273.12477349464 -106499.77454757897 -85507.54469466486 -69352.62457607502 -56026.92750340515 -45361.41184074672 -37818.042748812484 -32391.616176150776 -28170.73629471984 -24624.447163465346 -21560.423964099282 
0.06856067316209034 -134690.63320339133 -108675.08470150793 -87461.63180985472 -70998.57145603871 -57669.613979511974 -47099.02808329009 -39418.72688415299 -33742.51967762962 -29292.481252367237 -25594.432551672966 -22426.368219203403 
0.07014614703277236 -137100.80494365195 -110899.96565213494 -89494.12710665233 -72755.25293052671 -59454.306542617516 -48991.21322680345 -41162.76700480897 -35215.39258854938 -30516.684314669146 -26654.327271007103 -23373.813998616897 
0.07173162090345439 -139235.15233120028 -112982.66159269723 -91444.75366478426 -74470.29082231366 -61221.77362504644 -50883.48454323663 -42912.75818015906 -36693.383479295124 -31743.51665320748 -27715.159944843428 -24321.19375592871 
0.07331561854148214 -140963.24518563648 -114764.4127794769 -93184.26648017275 -76012.94113634375 -62833.208667363986 -52635.81438955755 -44544.34268544609 -38074.37923578998 -32890.193846825256 -28706.72421542961 -25206.790084090477 
0.07490109241216415 -142178.21298221688 -116098.79634910349 -94567.07037041045 -77298.495958443 -64207.65718243369 -54136.77569214646 -45944.30370650081 -39261.94876413383 -33879.14787882186 -29564.72744405134 -25975.59783541318 
0.07648656628284617 -142742.8567162722 -116936.654353791 -95524.65098476442 -78231.46220116672 -65255.59980807892 -55314.52979619555 -47052.7356059102 -40203.40048138518 -34663.072768323094 -30246.878717325137 -26590.006454199804 
0.0780720401535282 -142655.28871207664 -117212.00120863311 -96017.59265111719 -78772.58677607185 -65927.54874694638 -56122.37403251833 -47829.61626486339 -40865.03739886963 -35212.10457603117 -30724.11775140753 -27020.517439926996 
0.07965751402421022 -141892.76255349466 -116880.3224636277 -95987.02346602493 -78895.25086068315 -66200.07925356645 -56515.87901397799 -48228.72726811534 -41210.807225808254 -35500.96450291586 -30977.449227974423 -27251.570718021474 
0.08124298789489223 -140427.41582110984 -115961.93251113215 -95438.3174655705 -78571.54592382765 -66048.93984812204 -56490.62659326163 -48251.078951512594 -41238.40412966899 -35523.71203004755 -31000.677189694674 -27278.48987002942 
0.08282698553291998 -138304.26319063504 -114448.33619839884 -94366.69552081992 -77806.11007893286 -65480.65541452183 -56051.34292271686 -47898.522442661975 -40947.100083993115 -35278.15243681896 -30791.442382910638 -27099.349729496367 
0.08441245940360201 -135540.13836993655 -112359.08870761345 -92797.91054671697 -76617.24953466382 -64507.96592166659 -55212.69785481504 -47186.352153284875 -40351.095567196164 -34776.69747723192 -30360.2621557783 -26722.914928737257 
0.08599793327428402 -132184.46925013125 -109746.49944490968 -90752.73241108641 -75013.2139517066 -63145.14579430586 -53995.10130712815 -46136.25307090976 -39470.149880370824 -34036.18560969449 -29721.224690603296 -26160.89508985661 
0.08758340714496604 -128301.43431658167 -106632.93706996797 -88259.88527627461 -73023.5958110043 -61427.44927159252 -52439.02367757175 -44781.99348832324 -38327.009410616694 -33071.334275217494 -28886.752989131663 -25426.23416722533 
0.08916888101564806 -123919.51935361211 -103069.18400989882 -85367.7541884149 -70689.35156616772 -59387.74782814092 -50577.465143944726 -43156.80125773714 -36953.853062717484 -31912.20232665355 -27884.028852104304 -24543.088461533793 
0.09075435488633007 -119095.3297921374 -99110.86619291082 -82114.42106063911 -68038.0010806765 -57063.61976171086 -48454.30978946454 -41301.44531667511 -35383.67088223733 -30583.783737776044 -26731.896645623496 -23525.645968950677 
0.09233835252435783 -113921.45171650418 -94812.97747826832 -78552.38195036293 -65107.991034974024 -54493.59862255287 -46118.845790824096 -39262.394352638585 -33653.36218268369 -29114.9382616623 -25456.09448782068 -22399.05000242213 
0.09392382639503986 -108427.76212408929 -90220.03782209131 -74727.71381134167 -61950.707316259184 -51721.18524419975 -43599.936168448665 -37063.849628626835 -31788.052768060843 -27531.749981951558 -24081.32571102708 -21185.455094755896 
0.09550930026572188 -102692.61973149425 -85404.86803111187 -70697.88689114295 -58606.69761188573 -48795.30246259114 -40960.26103185037 -34763.134616098876 -29830.49373720507 -25863.750870656066 -22629.721047076153 -19903.064534777226 
0.0970947741364039 -96789.42145628006 -80419.41646363183 -66505.65707850862 -55112.91513704343 -45751.63810757884 -38239.32743313095 -32398.210147264952 -27814.550601461196 -24141.511005795044 -21130.668689545368 -18581.026637932882 
0.09868024800708593 -90782.1315710569 -75331.61506794003 -62224.76760490152 -51532.13869159538 -42644.20222881249 -35481.43190080061 -30007.492817474078 -25774.388253252757 -22394.215715628092 -19606.842312234756 -17235.364569380166 
0.10026424564511366 -84741.07482658938 -70204.49655196193 -57898.078611793666 -47912.24666549299 -39522.06777331539 -32733.593907262788 -27631.58386634261 -23743.444191461567 -20650.146707518194 -18084.253530570095 -15891.19595082089 
0.10184971951579569 -78730.32746371813 -65098.7881366685 -53589.326256923654 -44294.79532453042 -36418.20647308507 -30031.810755628 -25303.563601764006 -21748.706745907515 -18931.27087295898 -16582.586156408135 -14567.32888262283 
0.10343519338647772 -72845.15157360076 -60089.27715481551 -49360.57133242185 -40737.512791733076 -33387.0734117018 -27419.854833028337 -23061.745873074367 -19825.56849126584 -17269.001033820816 -15126.913384209656 -13281.933104659054 
0.10502066725715972 -67143.60397470713 -55236.57537548285 -45257.3322408409 -37284.64846073219 -30467.7917062961 -24930.775332982717 -20930.9454338157 -17991.90335124064 -15678.185814693326 -13733.42667566556 -12054.177562862658 
0.10660614112784175 -61693.26231017304 -50605.477402311844 -41351.828966860776 -33989.01745673192 -27695.672617234704 -22596.056674679072 -18942.297185576957 -16278.027335401834 -14186.30720700152 -12424.477469640427 -10900.70703228861 
0.10819161499852378 -56585.25707875193 -46262.165059010425 -37692.888455083805 -30903.70727800473 -25120.58088558326 -20449.541246067514 -17120.209544865447 -14704.227607330111 -12811.356968248754 -11215.825408852517 -9835.08891609069 
0.10977561263655151 -51887.47234970495 -42264.30072010985 -34329.28636939448 -28071.028623816368 -22774.456186926458 -18515.911873243433 -15484.504829538579 -13287.38838318083 -11568.901520857216 -10122.945633020325 -8873.111540462452 
0.11136108650723354 -47637.42480136582 -38665.866187310705 -31307.603911612543 -25525.084592094005 -20681.46469948777 -16812.71043628935 -14051.402844775504 -12043.969442429352 -10474.21296708112 -9157.499959227656 -8022.047914818844 
0.11294656037791555 -43911.58663831143 -35524.97096498597 -28677.401965766676 -23309.79271394699 -18873.948992240166 -15356.561294681997 -12829.09622723998 -10979.61006620256 -9533.513266149906 -8327.728439317601 -7292.37095466467 
0.11453203424859758 -40743.37481171728 -32865.04159560504 -26457.19344878567 -21448.553266228708 -17368.41384576737 -14157.554638720081 -11827.438319288052 -10106.042937088658 -8758.794126338064 -7642.980511193131 -6689.698260577191 
0.11611750811927961 -38171.566087197134 -30715.384941570337 -24677.83470731376 -19962.948320661875 -16175.93057561584 -13218.992970027586 -11047.216368126607 -9424.332086282973 -8151.902822431484 -7105.343966959449 -6216.014574585872 
0.11770298198996161 -36208.78115862558 -29086.978387695915 -23344.999896569145 -18860.260236539034 -15300.235331669053 -12536.943713113524 -10481.627869358264 -8928.519239188834 -7709.310717723665 -6714.106702031044 -5873.20143191396 
0.11928697962798937 -34839.74107265053 -27983.392143305588 -22459.515627124267 -18138.75069174978 -14737.210571578318 -12107.061513414601 -10128.352264058653 -8618.189096665845 -7430.640723399274 -6466.662372561711 -5655.694194435732 
0.12087245349867139 -34051.14995204586 -27378.234673598512 -21994.436925257316 -17778.439484010014 -14468.113899688222 -11908.533712325057 -9968.309846932738 -8478.172315034928 -7304.602230893081 -6354.593324426072 -5557.191843155182 
0.1224579273693534 -33793.26366741992 -27228.68027076058 -21921.691159386028 -17752.77798922614 -14466.84100650734 -11917.019756410711 -9980.434987572238 -8491.203433559034 -7317.4475217731915 -6367.049803350427 -5569.206769367585 
0.12404340124003543 -34012.672407499915 -27493.848227872768 -22199.261692214863 -18025.02154039762 -14706.225290389462 -12115.59861768577 -10150.028535858542 -8641.012254260491 -7451.875156930568 -6487.971611326258 -5677.971664524075 
0.12562887511071744 -34630.92403566302 -28099.600973448905 -22758.859757683094 -18543.59807497103 -15145.683745411512 -12465.964910168546 -10445.760427780673 -8904.558287143245 -7690.273015711901 -6700.987273343444 -5866.4520410971145 
0.1272128727487452 -35569.11734601388 -28971.984374041323 -23548.4501827603 -19253.014979872794 -15734.91522947787 -12934.556464654712 -10841.513400622847 -9257.44678500796 -8009.701029414917 -6986.659745195513 -6119.486638589251 
0.12879834661942724 -36715.05747897911 -30026.584158669393 -24492.218379944505 -20087.164346525948 -16425.917429554123 -13489.512263003644 -11311.958102576727 -9675.793079474392 -8387.154936441166 -7324.285836165522 -6419.296566769264 
0.13038382049010924 -37982.4580190077 -31180.032909349095 -25520.69733889045 -20992.478819313506 -17175.718117938723 -14093.454972546908 -11825.164221431249 -10132.788905134934 -8799.921370366343 -7694.045625886057 -6748.241897269793 
0.13196929436079127 -39271.84986508837 -32357.05208583198 -26555.346820631887 -21902.62727900759 -17938.796807869476 -14715.251814308718 -12356.089933059156 -10605.098350599552 -9225.33445745954 -8074.489354391956 -7086.432451649418 
0.13355476823147328 -40482.78470043834 -33462.36038636362 -27536.841836443302 -22764.937092272405 -18665.556307547136 -15318.348607320313 -12876.975485705636 -11069.674230143064 -9643.114086642847 -8447.35830516491 -7417.294782059113 
0.1351402421021553 -41552.1477384476 -34438.1158934511 -28409.345287789416 -23528.315504248934 -19320.18728431376 -15879.820628237972 -13367.153315027062 -11503.954040036751 -10030.64033625006 -8793.983354533615 -7727.646238844979 
0.13672423974018305 -42389.47522014292 -35226.76200239006 -29117.99019556034 -24153.26715591945 -19874.498248782475 -16373.292612121462 -13805.566550832344 -11892.980996980361 -10376.284046064504 -9102.242433903266 -8003.303034704981 
0.13830971361086505 -42956.98587442686 -35776.27455901609 -29635.017212519153 -24618.985771828717 -20306.3380537091 -16780.212510537836 -14175.701393008028 -12221.241864617226 -10665.759012153623 -9359.753400403575 -8233.97264879476 
0.13989518748154708 -43217.02127103796 -36070.27137562838 -29932.898359865027 -24895.787459138322 -20594.211514861592 -17085.60901831896 -14464.305795630915 -12475.322350020975 -10886.257498608305 -9556.023604187169 -8412.074543425311 
0.14148066135222911 -43147.291909951615 -36085.497171369665 -29999.806929828617 -24981.775996077173 -20730.973076755166 -17274.300491932223 -14657.254755314338 -12646.186945517882 -11032.476750490416 -9686.048980186417 -8531.29511651019 
0.14306613522291112 -42747.34422117015 -35817.46885530357 -29833.61187054872 -24875.308173507925 -20715.092775009085 -17343.112960344308 -14750.638102346304 -12730.014400365626 -11101.059800764693 -9747.030622724844 -8589.366882638165 
0.14465160909359315 -42027.54955365011 -35286.1402093465 -29443.22256129013 -24576.808155456703 -20544.129128190325 -17290.789882360732 -14742.782439078394 -12724.033258477652 -11088.817611703878 -9736.471104157896 -8584.91897269995 
0.1462356067316209 -41023.922876308614 -34496.92828710364 -28843.82381153593 -24108.786591980184 -20229.322903234603 -17112.652534538847 -14625.60203272385 -12623.673628613109 -10994.920825516127 -9654.616823555301 -8517.820742008791 
0.14782108060230292 -39753.416038281764 -33495.168594275594 -28056.752360774895 -23484.855845121918 -19780.91207170576 -16815.18328193356 -14404.34483810538 -12434.121916965094 -10824.210395277685 -9505.126688006147 -8390.261527436196 
0.14940655447298495 -38277.899940130395 -32310.41512972858 -27110.965061829284 -22726.302107134776 -19212.234480973937 -16406.49378390879 -14084.665412504433 -12160.183889084601 -10581.241178359049 -9292.384478274791 -8206.445427383678 
0.15099202834366696 -36638.76693863986 -30970.2895211545 -26036.135494387454 -21856.91092911195 -18538.18114589799 -15896.745065576926 -13673.980855810032 -11807.767089598845 -10271.236881090948 -9021.446662355576 -7971.443875178018 
0.152577502214349 -34894.87982406285 -29539.883800661803 -24869.730278606097 -20902.920937088238 -17780.48200692464 -15301.676083873943 -13184.615514339639 -11387.287794312748 -9902.818320535709 -8698.689597583423 -7689.367089472112 
0.154162976085031 -33098.175286622194 -28048.147521479168 -23644.172144798933 -19895.006026299816 -16961.276358197003 -14635.216353882784 -12626.785506164251 -10908.084012768319 -9485.365434520572 -8333.511772877871 -7369.499568152889 
0.15574697372305876 -31301.47709030901 -26539.638598662896 -22389.67565055353 -18853.920145972043 -16098.663328170776 -13916.10612175863 -12017.546943833033 -10384.095152945985 -9029.734997251358 -7934.384208052978 -7018.477915671562 
0.1573324475937408 -29556.53143601717 -25057.108888058807 -21141.088636089175 -17808.07265149559 -15216.280239940606 -13163.259939574551 -11372.295535694162 -9828.102630620378 -8546.600529090618 -7510.166755848884 -6643.603472625852 
0.1589179214644228 -27895.5698840372 -23632.38156910357 -19925.709005199184 -16781.11575026188 -14336.504719471986 -12399.088317489408 -10709.607405351808 -9253.735921304688 -8046.245163455633 -7070.274025708521 -6254.565961835388 
0.16050339533510483 -26365.602892442912 -22298.488746974625 -18773.817037585824 -15791.088938058667 -13473.827013303762 -11640.062090613003 -10045.78179200688 -8675.15503350708 -7539.954895365647 -6623.076119950012 -5857.119368059897 
0.16208886920578683 -24991.617377777577 -21076.32774649999 -17701.781957147978 -14857.898438961725 -12648.387188724806 -10902.570646997441 -9394.895708735285 -8105.302419282667 -7039.831760773752 -6179.740998933181 -5461.46723598188 
0.16367286684381457 -23785.674362461414 -19980.79934242653 -16718.52810834389 -13991.63791444607 -11873.26759327516 -10201.075562610742 -8769.963817858263 -7554.652746005066 -6554.210068542048 -5747.43347605049 -5074.139339947913 
0.1652583407144966 -22746.730068334808 -19013.943899983744 -15838.671359805518 -13204.218358854698 -11157.121933597307 -9544.042975075408 -8178.591300778095 -7029.639351194341 -6088.774477832396 -5331.750106692809 -4700.912910900695 
0.1668438145851786 -21871.94056285974 -18178.71615421751 -15061.530989146991 -12495.812746163298 -10503.554018228711 -8938.045523649933 -7628.506671502548 -6537.913198211321 -5650.564740188824 -4938.9848520069745 -4347.351864383452 
0.16842928845586064 -21143.367370037784 -17467.76367608882 -14378.604123415784 -11861.938510536445 -9910.329704933145 -8381.75817446788 -7120.588842817782 -6082.612589074832 -5243.864617553374 -4573.1787645739905 -4016.6573348065467 
0.17001476232654267 -20536.089600230312 -16851.974699995226 -13785.546922440008 -11307.446401608497 -9379.781151597057 -7873.726899480865 -6653.636282827481 -5664.8924345712985 -4872.135886561208 -4239.162047710011 -3714.394802229918 
0.17160023619722467 -20022.040710630412 -16320.74287193715 -13264.163621187578 -10813.57528191783 -8901.748363061728 -7411.53754772502 -6227.323787427129 -5283.79042549555 -4533.928571187305 -3936.294750784092 -3441.2721153844423 
0.17318423383525244 -19567.090557339878 -15854.012357719272 -12799.064674124216 -10375.286556141325 -8473.029795880759 -6989.39571904293 -5838.007344581616 -4939.641474032776 -4232.105229759246 -3667.4305683759876 -3198.9818962079125 
0.17476970770593445 -19135.18850121984 -15421.50363628051 -12382.29216327698 -9985.133228650033 -8083.141315127371 -6600.598347791955 -5482.284030107614 -4631.132066963824 -3966.6808258167357 -3433.466157794709 -2989.0378892512867 
0.17635518157661648 -18718.419730971465 -15013.106467654057 -11993.136884328826 -9630.932089281801 -7729.54629339922 -6243.107117186404 -5157.548662895873 -4355.5411358025995 -3735.3324313321236 -3232.915247847944 -2810.885873335864 
0.1779406554472985 -18287.055287371044 -14613.841949251939 -11629.231691663288 -9310.977080405366 -7410.946176404367 -5918.217396419622 -4866.395957607641 -4115.574667874039 -3540.272977253333 -3067.2585513372837 -2665.2732517637132 
0.1795261293179805 -17834.20114363466 -14221.836937578304 -11288.044452844893 -9018.928929469888 -7124.391513773691 -5630.606938217367 -4614.263090278853 -3913.8468068449283 -3381.6435001797995 -2936.0860187818653 -2552.2177610325652 
0.18111160318866254 -17375.366322966584 -13835.375879811603 -10963.509005318008 -8755.222878233963 -6876.0383372023425 -5385.100430419607 -4404.239743405766 -3752.131979715332 -3260.0976778776967 -2839.020142432711 -2470.4587532303112 
0.18269560082669029 -16899.95105249458 -13459.918587070755 -10667.088973455395 -8522.519157442586 -6669.592144840062 -5194.299464815931 -4248.1163154158985 -3636.4889150153604 -3176.966003529705 -2775.945517475778 -2420.1255993746327 
0.18428107469737232 -16435.49527158589 -13109.429029605639 -10402.945818419676 -8326.406609300542 -6514.394676763607 -5067.403032609254 -4152.746630429594 -3570.8102947545603 -3133.596515413828 -2746.4534501026146 -2399.6026030716375 
0.18586654856805432 -16006.407334736108 -12793.999934124553 -10179.95196088578 -8172.114635274842 -6417.199150506201 -5013.892231766928 -4126.2767365204845 -3559.80770817787 -3131.45663441401 -2749.874516157154 -2406.8422880174485 
0.18745202243873635 -15614.926669437431 -12530.355673995193 -10009.014709257895 -8060.592191641155 -6380.113618447971 -5042.416708226106 -4175.547604045922 -3604.8652009072857 -3168.181043343847 -2783.6589349839214 -2440.7578136145867 
